id,machine_tag,full_name,surname,type,born_in,died_in,age,sex,ethnicity,roles,primary_role,clergy?,mother,mother_id,father,father_id,wikidata_id,en_wikipedia_url,dbpedia_uri,find_a_grave_url,plaques_count
23595,openplaques:subject:id=23595,Jim Bullock,Bullock,man,1903,1995,92,male,,"[""miner"", ""President of the British Association of Colliery Management""]",miner,false,,,,,Q,,,,1
23596,openplaques:subject:id=23596,Henry Hammond,Hammond,man,1605,1660,54,male,,"[""chaplain""]",chaplain,false,,,,,Q5722538,https://en.wikipedia.org/wiki/Henry_Hammond,http://dbpedia.org/resource/Henry_Hammond,,1
23597,openplaques:subject:id=23597,Gilbert Sheldon,Sheldon,man,1598,1677,79,male,,"[""chaplain""]",chaplain,false,,,,,Q584403,https://en.wikipedia.org/wiki/Gilbert_Sheldon,http://dbpedia.org/resource/Gilbert_Sheldon,,1
23599,openplaques:subject:id=23599,John Payne,Payne,man,,1549,unknown,male,,"[""Portreeve""]",Portreeve,false,,,,,,,,,1
23600,openplaques:subject:id=23600,Alfred Wallis,Wallis,man,1866,1942,76,male,,"[""artist"", ""mariner""]",artist,false,,,,,,,,,1
23601,openplaques:subject:id=23601,George Hicks,Hicks,man,,,unknown,male,,"[""Portreeve""]",Portreeve,false,,,,,,,,,1
23602,openplaques:subject:id=23602,oldest house in St Ives,Ives,place,,,unknown,object,,"[""house""]",house,false,,,,,,,,,1
23603,openplaques:subject:id=23603,Nuclear Dawn,Nuclear Dawn,thing,1981,,41,object,"","[""mural""]",mural,false,,,,,Q,,,,1
23604,openplaques:subject:id=23604,Brian Barnes,Barnes,man,,,unknown,male,,"[""artist""]",artist,false,,,,,,,,,1
23605,openplaques:subject:id=23605,Dale McCrea,McCrea,man,,,unknown,male,,"[""artist""]",artist,false,,,,,,,,,1
23606,openplaques:subject:id=23606,The White Conduit,Conduit,thing,1300,,722,object,,"[""conduit""]",conduit,false,,,,,,,,,1
23607,openplaques:subject:id=23607,Navy Office pew,Navy Office pew,thing,,,unknown,object,,"[""pew""]",pew,false,,,,,,,,,1
5666,openplaques:subject:id=5666,Oliver Cromwell MP,Cromwell,man,1599,1658,59,male,,"[""Member of Parliament"", ""Master of Horse"", ""Lord Protector of the Commonwealth""]",Master of Horse,false,,,,,Q44279,https://en.wikipedia.org/wiki/Oliver_Cromwell,http://dbpedia.org/resource/Oliver_Cromwell,,1
4331,openplaques:subject:id=4331,General Julius Caesar,Caesar,man,100,44,-56,male,,"[""author"", ""politician"", ""General""]",politician,false,,,,,Q1048,https://en.wikipedia.org/wiki/Julius_Caesar,http://dbpedia.org/resource/Julius_Caesar,,1
23594,openplaques:subject:id=23594,Cassivellaunus,Cassivellaunus,man,,,unknown,male,,"[""tribal chief""]",tribal chief,false,,,,,Q363623,https://en.wikipedia.org/wiki/Cassivellaunus,http://dbpedia.org/resource/Cassivellaunus,,1
23593,openplaques:subject:id=23593,Warkworth House,House,place,,,unknown,object,,"[""house""]",house,false,,,,,,,,,1
23584,openplaques:subject:id=23584,Keib Thomas,Thomas,man,,,unknown,male,,[],,false,,,,,,,,,1
23582,openplaques:subject:id=23582,All Saints Cemetery,Cemetery,man,,,unknown,object,,[],,false,,,,,Q8872129,https://en.wikipedia.org/wiki/All_Saints_Cemetery,http://dbpedia.org/resource/All_Saints_Cemetery,,1
23688,openplaques:subject:id=23688,Camden Road tube station,station,place,1870,,152,object,,"[""railway station""]",railway station,false,,,,,,,,,1
23689,openplaques:subject:id=23689,Edwin Henry Horne,Horne,man,,,unknown,male,,"[""architect""]",architect,false,,,,,Q23696685,https://en.wikipedia.org/wiki/Edwin_Henry_Horne,http://dbpedia.org/resource/Edwin_Henry_Horne,,1
424,openplaques:subject:id=424,Harold Abrahams,Abrahams,man,1899,1978,78,male,,"[""Olympic athlete"", ""Olympic silver medallist"", ""Olympic 100 metres champion""]",Olympic athlete,false,,,,,Q380887,https://en.wikipedia.org/wiki/Harold_Abrahams,http://dbpedia.org/resource/Harold_Abrahams,,1
1513,openplaques:subject:id=1513,King Edward VII of the United Kingdom,Edward VII,man,1841,1910,68,male,,"[""Prince of Wales"", ""husband"", ""father"", ""son"", ""King of the United Kingdom""]",Prince of Wales,false,Queen Victoria of the United Kingdom,227,Prince Albert of Saxe-Coburg and Gotha,7833,Q20875,https://en.wikipedia.org/wiki/Edward_VII,http://dbpedia.org/resource/Edward_VII,,1
2860,openplaques:subject:id=2860,"Princess Victoria , Duchess of Kent and Strathearn of Saxe-Coburg-Saalfeld",Victoria,woman,1786,1861,74,female,,"[""Duchess of Kent and Strathearn"", ""wife"", ""mother"", ""daughter"", ""Princess of Leiningen"", ""Princess of Saxe-Coburg-Saalfeld""]",Princess of Saxe-Coburg-Saalfeld,false,,,Francis,18882,,,,,1
10162,openplaques:subject:id=10162,Prince Edward,Edward,man,1767,1820,53,male,,"[""Prince"", ""husband"", ""father"", ""son"", ""Duke of Kent and Strathearn"", ""Earl of Dublin""]",Prince,false,,,King George III of Great Britain of the United Kingdom,4679,Q157009,"https://en.wikipedia.org/wiki/Prince_Edward,_Duke_of_Kent_and_Strathearn","http://dbpedia.org/resource/Prince_Edward,_Duke_of_Kent_and_Strathearn",,1
10432,openplaques:subject:id=10432,Alfred,Alfred,man,1844,1900,55,male,,"[""son"", ""Duke of Saxe-Coburg and Gotha""]",Duke of Saxe-Coburg and Gotha,false,Queen Victoria of the United Kingdom,227,Prince Albert of Saxe-Coburg and Gotha,7833,Q158143,"https://en.wikipedia.org/wiki/Alfred,_Duke_of_Saxe-Coburg_and_Gotha","http://dbpedia.org/resource/Alfred,_Duke_of_Saxe-Coburg_and_Gotha",,1
1521,openplaques:subject:id=1521,Hannah More,More,woman,1745,1833,88,female,,"[""author"", ""playwright"", ""educationalist"", ""educational pioneer""]",author,false,,,,,Q25880,https://en.wikipedia.org/wiki/Hannah_More,http://dbpedia.org/resource/Hannah_More,,1
23627,openplaques:subject:id=23627,"Methodist Society, Aberdeen",Aberdeen,group,1759,,263,object,,"[""religious order""]",religious order,false,,,,,,,,,1
10348,openplaques:subject:id=10348,The Most Revd Cardinal Basil Hume OM OSB,Hume,man,1923,1999,76,male,,"[""Order of Merit recipient"", ""cardinal"", ""abbot"", ""monk"", ""Archbishop of Westminster"", ""Order of Saint Benedict""]",monk,true,,,,,Q527450,https://en.wikipedia.org/wiki/Basil_Hume,http://dbpedia.org/resource/Basil_Hume,,1
23538,openplaques:subject:id=23538,Albert Bridge,Bridge,man,,,unknown,object,,[],,false,,,,,,,,,1
23537,openplaques:subject:id=23537,Matilda Kent,Kent,woman,,,unknown,female,,[],,false,,,,,,,,,1
23536,openplaques:subject:id=23536,Cesar Ritz,Ritz,man,,,unknown,male,,[],,false,,,,,,,,,1
23534,openplaques:subject:id=23534,Bishop David Cashman,Cashman,man,,,unknown,male,,[],,false,,,,,,,,,1
23535,openplaques:subject:id=23535,Cardinal John Heenan,Heenan,man,,,unknown,male,,[],,false,,,,,,,,,1
21795,openplaques:subject:id=21795,Queen Charlotte,Charlotte,man,,,unknown,male,,[],,false,,,,,,,,,1
23690,openplaques:subject:id=23690,Chris Pullen,Pullen,man,1988,2000,12,male,,[],,false,,,,,Q95423601,,,,1
23532,openplaques:subject:id=23532,Museum Tavern,Tavern,place,1855,,167,object,"","[""public house""]",public house,false,,,,,Q16707752,https://en.wikipedia.org/wiki/Museum_Tavern,http://dbpedia.org/resource/Museum_Tavern,,1
23531,openplaques:subject:id=23531,Rugby Union Football,Football,man,,,unknown,object,,[],,false,,,,,,,,,1
23530,openplaques:subject:id=23530,Yardley,Yardley,man,,,unknown,object,,[],,false,,,,,,,,,1
2224,openplaques:subject:id=2224,Priory of the Blackfriars,Priory of the Blackfriars,place,1278,1538,260,object,,"[""priory""]",priory,false,,,,,Q880829,"https://en.wikipedia.org/wiki/Blackfriars,_London","http://dbpedia.org/resource/Blackfriars,_London",,1
23693,openplaques:subject:id=23693,march in support of the Tolpuddle martyrs,martyrs,thing,1834,1834,0,object,,"[""march""]",march,false,,,,,,,,,1
23944,openplaques:subject:id=23944,Metropolitan Cattle Market,Market,place,,,unknown,object,,"[""market""]",market,false,,,,,Q6825035,https://en.wikipedia.org/wiki/Metropolitan_Cattle_Market,http://dbpedia.org/resource/Metropolitan_Cattle_Market,,1
17471,openplaques:subject:id=17471,Caledonian Market,"",place,1870,1939,69,object,,"[""market""]",market,false,,,,,,,,,1
23529,openplaques:subject:id=23529,King James I,I,man,,,unknown,male,,[],,false,,,,,,,,,1
3342,openplaques:subject:id=3342,John Nash,Nash,man,1752,1835,83,male,,"[""architect""]",architect,false,,,,,Q309905,https://en.wikipedia.org/wiki/John_Nash_(architect),http://dbpedia.org/resource/John_Nash_(architect),,1
23525,openplaques:subject:id=23525,Stratford Road Bridge,Bridge,place,1914,,108,object,,"[""bridge""]",bridge,false,,,,,,,,,1
23523,openplaques:subject:id=23523,Cabmen’s Shelter Fund,Shelter Fund,man,,,unknown,object,,[],,false,,,,,Q5015719,https://en.wikipedia.org/wiki/Cabmen's_Shelter_Fund,http://dbpedia.org/resource/Cabmen's_Shelter_Fund,,1
23522,openplaques:subject:id=23522,Hugo Manning,Manning,man,,,unknown,male,,[],,false,,,,,,,,,1
23521,openplaques:subject:id=23521,Henry Doulton,Doulton,man,,,unknown,male,,"[""pottery manufacturer""]",pottery manufacturer,false,,,,,Q13581025,https://en.wikipedia.org/wiki/Henry_Doulton,http://dbpedia.org/resource/Henry_Doulton,,1
3146,openplaques:subject:id=3146,Tony Hancock,Hancock,man,1924,1968,44,male,,"[""comedian""]",comedian,false,,,,,Q1365832,https://en.wikipedia.org/wiki/Tony_Hancock,http://dbpedia.org/resource/Tony_Hancock,,1
23504,openplaques:subject:id=23504,Mary Harris Smith FCA,Smith,woman,1844,1934,90,female,,"[""accountant"", ""Fellow of Chartered Accountants""]",accountant,false,,,,,Q67172536,https://en.wikipedia.org/wiki/Mary_Harris_Smith,http://dbpedia.org/resource/Mary_Harris_Smith,,1
23502,openplaques:subject:id=23502,Olton Recreation Ground,Olton Recreation Ground,place,1935,,87,object,,"[""park""]",park,false,,,,,,,,,1
23501,openplaques:subject:id=23501,Olton Jubilee Park,Park,place,1935,,87,object,,"[""park""]",park,false,,,,,,,,,1
23499,openplaques:subject:id=23499,Great Trees of London,London,man,,,unknown,object,,[],,false,,,,,Q55612956,https://en.wikipedia.org/wiki/Great_Trees_of_London,http://dbpedia.org/resource/Great_Trees_of_London,,1
23495,openplaques:subject:id=23495,William Gascoyne,Gascoyne,man,1827,1902,75,male,,"[""stonemason""]",stonemason,false,,,,,Q75432080,,,,1
577,openplaques:subject:id=577,Ada Lovelace,Lovelace,woman,1815,1852,36,female,,"[""pioneer of computing"", ""assistant"", ""Countess of Lovelace"", ""daughter""]",pioneer of computing,false,Lady Anne Isabella Milbanke,2896,Lord George Gordon Byron,1129,Q7259,https://en.wikipedia.org/wiki/Ada_Lovelace,http://dbpedia.org/resource/Ada_Lovelace,,1
18426,openplaques:subject:id=18426,William Cobbett,Cobbett,man,1763,1835,72,male,,"[""political writer""]",political writer,false,,,,,Q2141938,https://en.wikipedia.org/wiki/William_Cobbett,http://dbpedia.org/resource/William_Cobbett,,1
2372,openplaques:subject:id=2372,King John of England,John,man,1167,1216,48,male,,"[""father"", ""son"", ""King of England"", ""Duke of Normandy""]",King of England,false,Eleanor of Aquitaine,19699,King Henry II of England,7784,Q129308,"https://en.wikipedia.org/wiki/John,_King_of_England","http://dbpedia.org/resource/John,_King_of_England",,1
6440,openplaques:subject:id=6440,William Henry Smith,Smith,man,1825,1891,66,male,,"[""bookseller"", ""statesman"", ""son""]",bookseller,false,,,William Henry Smith,6438,Q176472,https://en.wikipedia.org/wiki/William_Henry_Smith_(1825–1891),http://dbpedia.org/resource/William_Henry_Smith_(1825–1891),,1
23490,openplaques:subject:id=23490,Brewers Hall,Hall,man,,,unknown,object,,[],,false,,,,,,,,,1
23489,openplaques:subject:id=23489,Sir Thomas Attwood,Attwood,man,1765,1838,73,male,,"[""composer"", ""organist""]",organist,false,,,,,Q59392005,,,,1
23488,openplaques:subject:id=23488,John Strype,Strype,man,1643,1737,94,male,,"[""historian"", ""biographer"", ""son""]",historian,false,,,John Strype,23491,Q4443307,https://en.wikipedia.org/wiki/John_Strype,http://dbpedia.org/resource/John_Strype,,1
23491,openplaques:subject:id=23491,John Strype,Strype,man,,1648,unknown,male,,"[""father""]",,false,,,,,Q,,,,1
1045,openplaques:subject:id=1045,William Friese-Greene,Friese-Greene,man,1855,1921,66,male,,"[""cinematograph pioneer"", ""inventor of cinematography"", ""inventor of the moving picture camera"", ""inventor of commercial kinematography"", ""father of film"", ""film pioneer""]",cinematograph pioneer,false,,,,,Q1363897,https://en.wikipedia.org/wiki/William_Friese-Greene,http://dbpedia.org/resource/William_Friese-Greene,,1
1317,openplaques:subject:id=1317,Thomas Cubitt,Cubitt,man,1788,1855,67,male,,"[""builder of 37 houses in Kemp Town"", ""Master Builder""]",builder of 37 houses in Kemp Town,false,,,,,Q860469,https://en.wikipedia.org/wiki/Thomas_Cubitt,http://dbpedia.org/resource/Thomas_Cubitt,,1
23475,openplaques:subject:id=23475,Chelsea Electricity Supply Co. Ltd.,Ltd.,man,,,unknown,object,,[],,false,,,,,,,,,1
7958,openplaques:subject:id=7958,Special Operations Executive,Special Operations Executive,group,1940,1946,6,object,"","[""secret service""]",secret service,false,,,,,Q240390,https://en.wikipedia.org/wiki/Special_Operations_Executive,http://dbpedia.org/resource/Special_Operations_Executive,,1
23474,openplaques:subject:id=23474,Telemark Raid,Telemark Raid,thing,1942,1944,2,object,"","[""raid""]",raid,false,,,,,Q327048,https://en.wikipedia.org/wiki/Norwegian_heavy_water_sabotage,http://dbpedia.org/resource/Norwegian_heavy_water_sabotage,,1
23466,openplaques:subject:id=23466,Red Hall Picture Palace,Red Hall Picture Palace,place,1913,,109,object,"","[""cinema""]",cinema,false,,,,,,,,,1
23465,openplaques:subject:id=23465,Basil Jellicoe,Jellicoe,man,1899,1935,36,male,,[],,false,,,,,Q4867193,https://en.wikipedia.org/wiki/Basil_Jellicoe,http://dbpedia.org/resource/Basil_Jellicoe,,1
7517,openplaques:subject:id=7517,Clementine Churchill,Churchill,woman,1885,1977,92,female,,"[""wife"", ""mother""]",,false,,,,,Q263454,https://en.wikipedia.org/wiki/Clementine_Churchill,http://dbpedia.org/resource/Clementine_Churchill,,1
23445,openplaques:subject:id=23445,Joseph Clegg,Clegg,man,1820,1901,81,male,,"[""pioneer of sanitation""]",pioneer of sanitation,false,,,,,Q75303694,,,,1
23446,openplaques:subject:id=23446,"Water tower, Epping",Epping,thing,,,unknown,object,,"[""water tower""]",water tower,false,,,,,,,,,1
23441,openplaques:subject:id=23441,Catherine Cranston,Cranston,woman,1849,1934,84,female,,"[""patron of the arts"", ""pioneer of tea-rooms"", ""patron""]",patron of the arts,false,,,,,Q5052609,https://en.wikipedia.org/wiki/Catherine_Cranston,http://dbpedia.org/resource/Catherine_Cranston,,1
7608,openplaques:subject:id=7608,"Saracen's Head, Kings Norton","Saracen's Head, Kings Norton",place,1492,,530,object,"","[""inn"", ""public house"", ""merchant's house""]",public house,false,,,,,,,,,1
23440,openplaques:subject:id=23440,"St Nicolas Place, Kings Norton","Place, Kings Norton",place,1492,,530,object,,"[""inn"", ""community centre""]",inn,false,,,,,Q,,,,1
23437,openplaques:subject:id=23437,Old Manchester Golf Club,Old Manchester Golf Club,place,,,unknown,object,,"[""golf club""]",golf club,false,,,,,,,,,1
2166,openplaques:subject:id=2166,Joe Meek,Meek,man,1929,1967,38,male,,"[""record producer"", ""pioneer of sound recording technology""]",record producer,false,,,,,Q741007,https://en.wikipedia.org/wiki/Joe_Meek,http://dbpedia.org/resource/Joe_Meek,,1
23434,openplaques:subject:id=23434,Covent Garden Market,Covent Garden Market,place,,,unknown,object,"","[""market""]",market,false,,,,,,,,,1
23433,openplaques:subject:id=23433,Henry Potter,Potter,man,,,unknown,male,,[],,false,,,,,,,,,1
23432,openplaques:subject:id=23432,Gregory Foster,Foster,man,,,unknown,male,,[],,false,,,,,Q5606913,https://en.wikipedia.org/wiki/Gregory_Foster,http://dbpedia.org/resource/Gregory_Foster,,1
23431,openplaques:subject:id=23431,James Lane,Lane,man,,,unknown,male,,[],,false,,,,,,,,,1
23430,openplaques:subject:id=23430,Queens Gate Place Mews Arch,Queens Gate Place Mews Arch,place,,,unknown,object,"","[""archway""]",archway,false,,,,,,,,,1
23429,openplaques:subject:id=23429,Stephen and Matilda Tenants' Co-operative,Stephen and Matilda Tenants' Co-operative,group,1978,2012,34,object,,"[""tenants' co-operative""]",tenants' co-operative,false,,,,,,,,,1
23425,openplaques:subject:id=23425,John Hargrave Stevens,Stevens,man,,,unknown,male,,[],,false,,,,,,,,,1
23426,openplaques:subject:id=23426,George Alexander,Alexander,man,,,unknown,male,,"[""architect""]",architect,false,,,,,,,,,1
23435,openplaques:subject:id=23435,"St. Johns Church, Kensington","Johns Church, Kensington",place,1845,,177,object,,"[""church""]",church,false,,,,,,,,,1
23436,openplaques:subject:id=23436,Kensington Hippodrome,Hippodrome,place,1837,1842,5,object,,"[""racecourse""]",racecourse,false,,,,,Q6391453,https://en.wikipedia.org/wiki/Kensington_Hippodrome,http://dbpedia.org/resource/Kensington_Hippodrome,,1
6846,openplaques:subject:id=6846,James Braidwood,Braidwood,man,1800,1861,61,male,,"[""superintendent of the London Fire Brigade""]",superintendent of the London Fire Brigade,false,,,,,Q6130162,https://en.wikipedia.org/wiki/James_Braidwood,http://dbpedia.org/resource/James_Braidwood,,1
23422,openplaques:subject:id=23422,Walter Stacey,Stacey,man,,1940,unknown,male,,[],,false,,,,,,,,,1
23423,openplaques:subject:id=23423,Ruth Stacey,Stacey,woman,,1940,unknown,female,,[],,false,,,,,,,,,1
23424,openplaques:subject:id=23424,Rosie Crawford,Crawford,woman,,1940,unknown,female,,[],,false,,,,,,,,,1
23421,openplaques:subject:id=23421,Frank Crichlow,Crichlow,man,1932,2010,78,male,bame,[],,false,,,,,Q5486029,https://en.wikipedia.org/wiki/Frank_Crichlow,http://dbpedia.org/resource/Frank_Crichlow,,1
23399,openplaques:subject:id=23399,Clifton Club,Club,group,1818,,204,object,,"[""club""]",club,false,,,,,,,,,1
23400,openplaques:subject:id=23400,Christchurch Schools,Schools,place,1851,,171,object,,"[""school""]",school,false,,,,,,,,,1
23401,openplaques:subject:id=23401,Clifton Library,Library,place,1965,,57,object,,"[""library""]",library,false,,,,,,,,,1
23398,openplaques:subject:id=23398,Bristol & West of England Society for Women’s Suffrage,Bristol & West of England Society for Women’s Suffrage,group,1868,,154,object,,"[""society""]",society,false,,,,,Q,,,,1
23395,openplaques:subject:id=23395,Bristol Troubadour,Bristol Troubadour,place,1966,1971,5,object,,"[""folk club""]",folk club,false,,,,,Q4969051,https://en.wikipedia.org/wiki/Bristol_Troubadour_Club,http://dbpedia.org/resource/Bristol_Troubadour_Club,,1
23385,openplaques:subject:id=23385,Gogarburn Hospital,Hospital,place,1924,1999,75,object,,"[""hospital""]",hospital,false,,,,,Q17808422,,,,1
23384,openplaques:subject:id=23384,Dick Whitwell,Whitwell,man,1956,2011,55,male,,"[""railway engineer""]",railway engineer,false,,,,,,,,,1
23390,openplaques:subject:id=23390,"Red Door, Peebles",Peebles,thing,,,unknown,object,,"[""door""]",door,false,,,,,,,,,1
23391,openplaques:subject:id=23391,"House of Correction, Brighton",Brighton,place,,,unknown,object,,"[""house of correction""]",house of correction,false,,,,,,,,,1
23381,openplaques:subject:id=23381,"St. Mary's Church, Chester",Chester,place,,,unknown,object,,"[""church""]",church,false,,,,,,,,,1
23392,openplaques:subject:id=23392,William Arthur Shadbolt,Shadbolt,man,,1941,unknown,male,,"[""firewatcher""]",firewatcher,false,,,,,,,,,1
23393,openplaques:subject:id=23393,Sydney John Lee,Lee,man,,1941,unknown,male,,"[""firewatcher""]",firewatcher,false,,,,,,,,,1
23394,openplaques:subject:id=23394,Edward Manning,Manning,man,,1941,unknown,male,,"[""firewatcher""]",firewatcher,false,,,,,,,,,1
23379,openplaques:subject:id=23379,Paul Julius Reuter,Reuter,man,1816,1899,83,male,,"[""entrepreneur""]",entrepreneur,false,,,,,Q71014,https://en.wikipedia.org/wiki/Paul_Reuter,http://dbpedia.org/resource/Paul_Reuter,,1
23375,openplaques:subject:id=23375,Keith Noel Emerson,Emerson,man,1944,2016,72,male,,"[""band member""]",band member,false,,,,,Q319751,https://en.wikipedia.org/wiki/Keith_Emerson,http://dbpedia.org/resource/Keith_Emerson,,1
23367,openplaques:subject:id=23367,Peter Barr,Barr,man,1826,1909,83,male,,"[""horticulturist"", ""daffodil breeder""]",horticulturist,false,,,,,Q3376446,https://en.wikipedia.org/wiki/Peter_Barr_(nurseryman),http://dbpedia.org/resource/Peter_Barr_(nurseryman),,1
62,openplaques:subject:id=62,Lady Vita Sackville-West CH,Sackville-West,woman,1892,1962,70,female,,"[""writer"", ""Companion of Honour"", ""Lady"", ""gardener"", ""wife""]",writer,false,,,,,Q235505,https://en.wikipedia.org/wiki/Vita_Sackville-West,http://dbpedia.org/resource/Vita_Sackville-West,,1
5039,openplaques:subject:id=5039,Queen Elizabeth II of the United Kingdom,Elizabeth II,woman,1926,,96,female,"","[""wife"", ""mother"", ""daughter"", ""Queen of the United Kingdom""]",Queen of the United Kingdom,false,Queen Elizabeth Bowes-Lyon,6060,King George VI of the United Kingdom,5037,Q9682,https://en.wikipedia.org/wiki/Elizabeth_II,http://dbpedia.org/resource/Elizabeth_II,,1
7572,openplaques:subject:id=7572,"Charles P A G Mountbatten-Windsor OM , Prince of Wales",Charles P A G Mountbatten-Windsor,man,1948,,74,male,"","[""Order of Merit recipient"", ""Prince of Wales"", ""husband"", ""son""]",Prince of Wales,false,Queen Elizabeth II of the United Kingdom,5039,Philip Mountbatten OM,7574,Q43274,"https://en.wikipedia.org/wiki/Charles,_Prince_of_Wales","http://dbpedia.org/resource/Charles,_Prince_of_Wales",,1
7574,openplaques:subject:id=7574,Philip Mountbatten OM,Philip Mountbatten,man,1921,2021,99,male,"","[""Order of Merit recipient"", ""Prince"", ""husband"", ""father"", ""Duke of Edinburgh"", ""Prince of Greece and Denmark""]",Duke of Edinburgh,false,,,,,Q80976,"https://en.wikipedia.org/wiki/Prince_Philip,_Duke_of_Edinburgh","http://dbpedia.org/resource/Prince_Philip,_Duke_of_Edinburgh",,1
23377,openplaques:subject:id=23377,St. Davids Cathedral,Cathedral,place,1181,,841,object,,"[""cathedral""]",cathedral,false,,,,,,,,,1
23362,openplaques:subject:id=23362,Rainham Chemical Works,Works,man,,,unknown,object,,[],,false,,,,,,,,,1
23361,openplaques:subject:id=23361,Rainham Library Time Capsule,Rainham Library Time Capsule,thing,,,unknown,object,"","[""time capsule""]",time capsule,false,,,,,,,,,1
23368,openplaques:subject:id=23368,Vanessa Bell,Bell,man,1879,1961,81,male,,"[""artist"", ""daughter"", ""member""]",artist,false,Julia Stephen,23369,Sir Leslie Stephen KCB,91,Q255294,https://en.wikipedia.org/wiki/Vanessa_Bell,http://dbpedia.org/resource/Vanessa_Bell,,1
23938,openplaques:subject:id=23938,Tancred Borenius,Borenius,man,1885,1948,63,male,,"[""writer"", ""diplomat"", ""art historian""]",art historian,false,,,,,Q4350667,https://en.wikipedia.org/wiki/Tancred_Borenius,http://dbpedia.org/resource/Tancred_Borenius,,1
1689,openplaques:subject:id=1689,Arnold Toynbee,"",man,1852,1883,31,male,,"[""social philosopher"", ""son""]",social philosopher,false,,,Joseph Toynbee,253,Q537152,"https://en.wikipedia.org/wiki/Arnold_Toynbee_(historian,_born_1852)","http://dbpedia.org/resource/Arnold_Toynbee_(historian,_born_1852)",,1
23360,openplaques:subject:id=23360,Rose Bloom,Bloom,woman,,,unknown,female,,[],,false,,,,,,,,,1
23880,openplaques:subject:id=23880,"Ram Inn, Cirencester",Cirencester,place,,1859,unknown,object,,"[""inn""]",inn,false,,,,,,,,,1
23883,openplaques:subject:id=23883,19-21 Castle Street,Street,place,,,unknown,object,,"[""house""]",house,false,,,,,,,,,1
23884,openplaques:subject:id=23884,Vampage family,family,group,,,unknown,object,,"[""family""]",family,false,,,,,,,,,1
4543,openplaques:subject:id=4543,Ernest Gimson,Gimson,man,1864,1919,55,male,,"[""architect"", ""designer""]",architect,false,,,,,Q5393127,https://en.wikipedia.org/wiki/Ernest_Gimson,http://dbpedia.org/resource/Ernest_Gimson,,1
23881,openplaques:subject:id=23881,"Fleece Inn, Cirencester",Cirencester,place,,,unknown,object,,"[""inn""]",inn,false,,,,,,,,,1
23882,openplaques:subject:id=23882,Ernest Barnsley,Barnsley,man,1863,1926,63,male,"","[""architect"", ""designer""]",architect,false,,,,,Q18810704,,,,1
23359,openplaques:subject:id=23359,Iolo Morganwg,Morganwg,man,1747,1826,79,male,,"[""poet"", ""antiquary""]",poet,false,,,,,Q547716,https://en.wikipedia.org/wiki/Iolo_Morganwg,http://dbpedia.org/resource/Iolo_Morganwg,,1
23526,openplaques:subject:id=23526,John Ortelli,Ortelli,man,,,unknown,male,,[],,false,,,,,,,,,1
8697,openplaques:subject:id=8697,Noel Redding,Redding,man,1945,2003,58,male,,"[""musician"", ""band member""]",musician,false,,,,,Q320639,https://en.wikipedia.org/wiki/Noel_Redding,http://dbpedia.org/resource/Noel_Redding,,1
23356,openplaques:subject:id=23356,Hillside Social Club,Club,place,,,unknown,object,,"[""social club""]",social club,false,,,,,,,,,1
23628,openplaques:subject:id=23628,Aberdeen Steam Navigation Company,Company,group,,,unknown,object,,"[""company""]",company,false,,,,,,,,,1
23357,openplaques:subject:id=23357,Matilda Betham Edwards,Edwards,woman,1936,1919,-18,female,,"[""poet"", ""novelist"", ""travel writer""]",novelist,false,,,,,Q450610,https://en.wikipedia.org/wiki/Matilda_Betham-Edwards,http://dbpedia.org/resource/Matilda_Betham-Edwards,,1
23354,openplaques:subject:id=23354,Norman H. Greenhalgh,Greenhalgh,man,1914,1995,81,male,,"[""footballer""]",footballer,false,,,,,,,,,1
23352,openplaques:subject:id=23352,George Maurice Wright,Wright,man,,,unknown,male,,"[""father"", ""son"", ""spy""]",spy,false,,,George Maurice Wright,23352,,,,,1
23353,openplaques:subject:id=23353,Peter Wright,Wright,man,,,unknown,male,,"[""spy""]",spy,false,,,,,,,,,1
24123,openplaques:subject:id=24123,"White Horse, Dorking",Dorking,place,,,unknown,object,,"[""public house""]",public house,false,,,,,,,,,1
24124,openplaques:subject:id=24124,"cattle market, Dorking",Dorking,place,,,unknown,object,,"[""market""]",market,false,,,,,,,,,1
24125,openplaques:subject:id=24125,"Market House, Dorking",Dorking,place,1597,1811,214,object,,"[""market house""]",market house,false,,,,,,,,,1
23350,openplaques:subject:id=23350,Ringwood Hall,Hall,place,1829,,193,object,,"[""house""]",house,false,,,,,,,,,1
23351,openplaques:subject:id=23351,Charles Paxton Markham,Markham,man,1865,1926,61,male,,"[""ironmaster""]",ironmaster,false,,,,,Q75984484,,,,1
4464,openplaques:subject:id=4464,George Stephenson,Stephenson,man,1781,1848,67,male,,"[""Chief Engineer of Liverpool and Manchester Railway"", ""President of the Institute of Mechanical Engineers""]",Chief Engineer of Liverpool and Manchester Railway,false,,,,,Q133614,https://en.wikipedia.org/wiki/George_Stephenson,http://dbpedia.org/resource/George_Stephenson,,1
23346,openplaques:subject:id=23346,Cannon Mill,Mill,place,,,unknown,object,,"[""mill""]",mill,false,,,,,,,,,1
23347,openplaques:subject:id=23347,Griffin Foundry,Griffin Foundry,place,1775,1833,58,object,,"[""foundry""]",foundry,false,,,,,,,,,1
23348,openplaques:subject:id=23348,Ebenezer Smith,Smith,man,,,unknown,male,,"[""iron foundry owner""]",iron foundry owner,false,,,,,,,,,1
